text,label
Poda,Non-Hate-Speech
Thairiyama kelvi kettu palagunum,Non-Hate-Speech
"கண்டிப்பாக ஆடம்பரம் பொதுச்சொத்தை நாசமாக்குவது,
மனம்போன போக்கில் திரிவது 
இதெல்லாம் அழியும்.",Non-Hate-Speech
"வாழ்க முத்தமிழ் அறிஞர் டாக்டர் கலைஞர் ஐயா அவர்களின் புகழ். தமிழ் மொழிக்கு செம்மொழி அந்தஸ்தை பெற்றுக் கொடுத்த தமிழ்தாயின் மூத்தமகன் முத்தமிழ் அறிஞர் கலைஞர் ஐயா அவர்கள். இவர் ஒரு சாகப்தம், இவருக்கு இணையாக இதுவரை யாரும் பிறந்ததில்லை இனிமேலும் யாரும் பிறக்கபோவதுமில்லை.",Non-Hate-Speech
"இந்திய மொழிகளில் தமிழ் கலந்திருக்கிறது.
   ஆங்கிலத்தில் தமிழ் மிக நீண்ட கால கலப்பாக இருக்கிறது.
  முதலில் முதல் வளையமான தெலுங்கர்களின் கட்டமைப்பிலிருந்து மீண்டால் மட்டுமே வெளி வளையமான ஆரியத்திலிருந்து வெளியேற முடியும்.
   தமிழர்களின் முதல் எதிரிகள் கிட்டத்தட்ட அறுநூற்று ஐம்பது ஆண்டுகளாக தங்களின் அடையாளத்தை மறைத்து ஆங்காங்கே பரவி நேரடி மற்றும் மறைமுக சங்க மொழி தன்மை மற்றும் மீடியா தொழில்நுட்பம் பயன்படுத்தி இலங்கை வரை ஆளுமை செலுத்தும் தெலுங்கர்கள் தான்.",Non-Hate-Speech
"@Saravanan Ravichandran appo Jayalalitha va mother of corruption nu yen sollalla 
Indira Gandhi yum Rajiv Gandhi yum yaaru",Non-Hate-Speech
அயோக்கியப் பயல் திருடன் கருணாநிதி,Hate-Speech
Very danger man karunaga karunanithi....,Non-Hate-Speech
Karu. Palaniappan sir 👌,Non-Hate-Speech
Angileyarkaluku pathilaka frenchkararkal Indiavai aandirukalam,Non-Hate-Speech
Evanda farvaa sarieelli,Non-Hate-Speech
"Established,kudumbha thirhudharghal kalagham.",Non-Hate-Speech
"Ivanungala ellam ,Enna sattiyila pottu anniyan style ah porikkanum appaum kooda ivanuga ellam adanga mattanga",Hate-Speech
 enterprises ithe un thangachi ku nadantha ena panuva😊,Non-Hate-Speech
"Inga Poli madasarbbinmai nilavudu, Hindu sonna madavadi, Muslim,christtuvan sonna porali.manam ketta tamilnadu.",Non-Hate-Speech
ஆமா ஊழல் வழக்கில் தண்டனை பெற்ற ஜெயலலிதா உங்களுக்கு Iron Lady 😂😂😂... இது வரை ஊழல் வழக்குக்காக ஒரு FIR கூட கலைஞர் மீது இல்ல அவரு உங்களுக்கு ஊழல்வாதியா,Non-Hate-Speech
Sema,Hate-Speech
எதிரிக்கே இந்த நிலைமை  என்றால் துரோகிகளின் நிலைமை?,Non-Hate-Speech
Manidhabimanam mikka pechu👏👏👏👌👌👌,Non-Hate-Speech
தமிழ்நாடு அழிந்த நேரம் அதுதான்,Non-Hate-Speech
படிக்கிற வயசுல மாங்கா அடிச்சு துன்னுட்டு... மூதேவி. ஸ்கீம்க்கு விளக்கம் தெரியவில்லை...த்தூ....,Hate-Speech
நீங்கள் புத்திசாலிகள் தானே? தமிழ் நாட்டை முன்னேற்றி விட்டீர்களா? ஆடத்தெரியாத தே...டியா தெரு கோணை என்று சொன்னாளாம். 😁,Hate-Speech
09..,Non-Hate-Speech
Evanugala summa vedakudathu,Non-Hate-Speech
தவறான பதிவு. எம்ஜிஆர் அவர்கள் தனது சத்யா படப்பிடிப்பு நிலையத்தில் திமுக சட்டமன்ற உறுப்பிர்கள் கூட்டத்தை கூட்டி தனது நண்பர் கலைஞர் அவர்களுக்கு ஆதரவு திரட்டி முதல்வராக்கினார்.,Non-Hate-Speech
தந்திர நரி கருணாநிதி,Hate-Speech
"அண்ணன் கரு,   காவிரி பிரச்சனை தமிழ்நாடு, கர்நாடகா இரண்டுக்கும்.  தமிழ் மற்றும் கன்னடத்தில் தீர்ப்பை எழுதவேண்டும்.",Non-Hate-Speech
apo aripu eduthu pona pottachinga ellarayum line ah road la nika vechu  dress uruvitu ammanama vitu petrol oothi eripom apothan tamilnadu mathri irupaluga oru paadama irukatume,Hate-Speech
என் பூல் பழனியப்பன் போடா என் சுன்னி,Hate-Speech
Contact father Berchmans or Mohan C Lazarus prayerline and try to visit their prayer meetings and ask for help akka  They will send people to help you hopefully,Non-Hate-Speech
கரு பழனியப்பன் செருப்பு  அடி வாங்க வேண்டியவன்.,Hate-Speech
முதலில் உங்கள் தாய் மொழி படியுங்கள் பிறகு எந்த மொழி வேண்டுமானாலும் படிக்கலாம்,Non-Hate-Speech
Naan inthui patippen poda 🤣🤣🤣,Non-Hate-Speech
Unmaiya sonna eritha,Non-Hate-Speech
பெண்களுக்கு சுய கட்டுப்பாடு தேவை.....நான் நியாயப்படுத்த விரும்பவில்லை,Non-Hate-Speech
Karu pazani unna serupala adikkanum,Hate-Speech
Ivar poranthappovea nanum poranthiruntha innaiku en fmlyum innaiku innaiku periya kodishavarana akiruppen,Non-Hate-Speech
ஒன்றிய அரசு பா அது.,Non-Hate-Speech
Ivan moonji partha koduruma iruka.. Sunni thayoli rajapaksa,Hate-Speech
அமாவாசை தமிழ்நாட்டை அமாவாசை ஆக்கிய கதை.,Non-Hate-Speech
Edhukela Yaru strike panamatta jallikattu Valkeyulei Romba mukyam elyena naduei Elie avala scene potanga Endhamadhri dogs punish panudhuku pannunga FIRST KNOW WHAT IS IMPORTANT N NOT FOR HUMAN LIFE KILL THAT BASTARDS,Hate-Speech
Well said fantastic speech,Non-Hate-Speech
mark lewis s boss ivarin nalla gunatha yaarum purinjikka maatranga,Non-Hate-Speech
"திமுகவிலும், அதிமுகவிலும் நாவலர் நெடுஞ்செழியன் தலைமையின் சிம்மசொப்பனமாக இருந்தவர்.",Non-Hate-Speech
அண்ணா அருமையான பேச்சு🙏 வாழ்க,Non-Hate-Speech
இந்தி தெரியாதுடா,Non-Hate-Speech
English padikka solra hindi nammA indian language but ana Tami nam uyir,Non-Hate-Speech
Apdi thandaa solllvom,Non-Hate-Speech
அடேய் தடி தேவடியா மொவனே: முதன்முதலில் காவேரி ஒப்பந்தம் 1921 ஆம் ஆண்டு போடப்பட்டது.  50 ஆண்டுகளுக்கு பிறகு திருட்டு குருட்டு கபோதி கயவன்  கள்வன் கருணாநிதி அதை புதுப்பிக்க வில்லை. ஏன் ? தான் ஆட்சிக்கட்டிலில் சொகுசாக இருந்து கொள்ளை அடிக்க வேண்டும் என்பதற்காக. காவிரியில் தண்ணீர் வந்தால் என்ன? கன்னடகாரன் மூத்திரம் வந்தால் என்ன ? போங்கடா போங்கு பசங்களா.,Hate-Speech
